EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
1116325,OKALOOSA CO.,WYNNEHAVEN BEACH,06/16/2023,820,Thunderstorm Wind,53.00, ,0,0,0,0,FL,CST-6,MG,182804,C,91,MOB,0,0,Mesonet, , , ,42,WSW,42,WSW,WYNNEHAVEN BEACH,06/16/2023,820,30.29,-87.49,30.29,-87.49,"","A large cluster of thunderstorms stalled near the coast in the Florida panhandle and produced very heavy rain with 6 to 12 inches of rain recorded. This caused widespread flash flooding around Pensacola. The thunderstorms also produced wind damage.",176
1116327,OKALOOSA CO.,EGLIN AFB,06/16/2023,822,Thunderstorm Wind,53.00, ,0,0,0,0,FL,CST-6,MG,182804,C,91,MOB,0,0,ASOS, , , ,2,NNE,2,NNE,EGLIN AFB,06/16/2023,824,30.5067,-86.5171,30.5067,-86.5171,"","A large cluster of thunderstorms stalled near the coast in the Florida panhandle and produced very heavy rain with 6 to 12 inches of rain recorded. This caused widespread flash flooding around Pensacola. The thunderstorms also produced wind damage.",177
1116329,OKALOOSA CO.,FLOROSA,06/16/2023,830,Thunderstorm Wind,51.00, ,0,0,0,0,FL,CST-6,MG,182804,C,91,MOB,0,0,ASOS, , , ,2,E,2,E,FLOROSA,06/16/2023,830,30.42,-86.69,30.42,-86.69,"","A large cluster of thunderstorms stalled near the coast in the Florida panhandle and produced very heavy rain with 6 to 12 inches of rain recorded. This caused widespread flash flooding around Pensacola. The thunderstorms also produced wind damage.",178
1116334,OKALOOSA CO.,FT WALTON BEACH,06/16/2023,831,Thunderstorm Wind,52.00, ,0,0,0,0,FL,CST-6,MG,182804,C,91,MOB,0,0,Public, , , ,1,NW,1,NW,FT WALTON BEACH,06/16/2023,833,30.3802,-86.6819,30.3802,-86.6819,"High winds downed trees.","A large cluster of thunderstorms stalled near the coast in the Florida panhandle and produced very heavy rain with 6 to 12 inches of rain recorded. This caused widespread flash flooding around Pensacola. The thunderstorms also produced wind damage.",179
1111548,WALTON CO.,DE FUNIAK SPRINGS,06/16/2023,832,Thunderstorm Wind,55.00, ,0,0,0,0,FL,CST-6,EG,181174,C,131,TAE,0,0,911 Call Center, , , ,0,N,0,N,DE FUNIAK SPRINGS,06/16/2023,832,30.72,-86.12,30.72,-86.12,"Numerous trees and power lines were blown down across Walton county.","The middle part of June was unusually stormy across the area. Numerous rounds of strong to severe storms impacted the region with multiple squall lines that produced severe winds as well as supercells that produced large hail and tornadoes.  Heavy rain also occurred over a multi-day period, which saturated the ground and led to some instances of flash flooding.  ||The synoptic pattern featured well above average 250 mb zonal wind anomalies, which were traceable back to an active subtropical jet stream.  Greater than average instability was also present, in part due to anomalously warm Gulf of Mexico SSTs.  This combination of above average shear from the active subtropical jet and above average instability from the warmer than average SSTs provided a synoptic environment favorable for severe weather as upper level shortwaves moving through the area.  This pattern persisted for many days, leading to an unusually large amount of severe weather.",180
1111550,WALTON CO.,MIRAMAR BEACH,06/16/2023,838,Thunderstorm Wind,50.00, ,0,0,2000,0,FL,CST-6,EG,181174,C,131,TAE,0,0,Emergency Manager, , , ,1,N,1,N,MIRAMAR BEACH,06/16/2023,838,30.38,-86.36,30.38,-86.36,"Power lines were blown down on Highway 98 in Miramar Beach between Seascape Dr and Poinciana Blvd resulting in a road closure.","The middle part of June was unusually stormy across the area. Numerous rounds of strong to severe storms impacted the region with multiple squall lines that produced severe winds as well as supercells that produced large hail and tornadoes.  Heavy rain also occurred over a multi-day period, which saturated the ground and led to some instances of flash flooding.  ||The synoptic pattern featured well above average 250 mb zonal wind anomalies, which were traceable back to an active subtropical jet stream.  Greater than average instability was also present, in part due to anomalously warm Gulf of Mexico SSTs.  This combination of above average shear from the active subtropical jet and above average instability from the warmer than average SSTs provided a synoptic environment favorable for severe weather as upper level shortwaves moving through the area.  This pattern persisted for many days, leading to an unusually large amount of severe weather.",181
1116337,OKALOOSA CO.,DESTIN,06/16/2023,839,Thunderstorm Wind,60.00, ,0,0,0,0,FL,CST-6,MG,182804,C,91,MOB,0,0,ASOS, , , ,2,ESE,2,ESE,DESTIN,06/16/2023,841,30.3689,-86.489,30.3689,-86.489,"","A large cluster of thunderstorms stalled near the coast in the Florida panhandle and produced very heavy rain with 6 to 12 inches of rain recorded. This caused widespread flash flooding around Pensacola. The thunderstorms also produced wind damage.",182
1111551,WALTON CO.,FREEPORT,06/16/2023,840,Thunderstorm Wind,55.00, ,0,0,0,0,FL,CST-6,EG,181174,C,131,TAE,0,0,Public, , , ,1,NW,1,NW,FREEPORT,06/16/2023,840,30.5,-86.14,30.5,-86.14,"Several trees were blown down in the Freeport area.","The middle part of June was unusually stormy across the area. Numerous rounds of strong to severe storms impacted the region with multiple squall lines that produced severe winds as well as supercells that produced large hail and tornadoes.  Heavy rain also occurred over a multi-day period, which saturated the ground and led to some instances of flash flooding.  ||The synoptic pattern featured well above average 250 mb zonal wind anomalies, which were traceable back to an active subtropical jet stream.  Greater than average instability was also present, in part due to anomalously warm Gulf of Mexico SSTs.  This combination of above average shear from the active subtropical jet and above average instability from the warmer than average SSTs provided a synoptic environment favorable for severe weather as upper level shortwaves moving through the area.  This pattern persisted for many days, leading to an unusually large amount of severe weather.",183
1111564,WALTON CO.,DOUGLAS CROSSROADS,06/16/2023,846,Thunderstorm Wind,60.00, ,0,0,5000,0,FL,CST-6,EG,181174,C,131,TAE,0,0,Emergency Manager, , , ,2,NE,2,NE,DOUGLAS CROSSROADS,06/16/2023,846,30.7,-85.94,30.7,-85.94,"An approximately three mile stretch of roadway was closed due to downed trees and power lines from Highway 81 near the Walton-Holmes county border to County Road 181 in Walton county.","The middle part of June was unusually stormy across the area. Numerous rounds of strong to severe storms impacted the region with multiple squall lines that produced severe winds as well as supercells that produced large hail and tornadoes.  Heavy rain also occurred over a multi-day period, which saturated the ground and led to some instances of flash flooding.  ||The synoptic pattern featured well above average 250 mb zonal wind anomalies, which were traceable back to an active subtropical jet stream.  Greater than average instability was also present, in part due to anomalously warm Gulf of Mexico SSTs.  This combination of above average shear from the active subtropical jet and above average instability from the warmer than average SSTs provided a synoptic environment favorable for severe weather as upper level shortwaves moving through the area.  This pattern persisted for many days, leading to an unusually large amount of severe weather.",184
1111565,HOLMES CO.,BONIFAY,06/16/2023,852,Thunderstorm Wind,55.00, ,0,0,5000,0,FL,CST-6,EG,181174,C,59,TAE,0,0,911 Call Center, , , ,1,N,1,N,BONIFAY,06/16/2023,852,30.79,-85.68,30.79,-85.68,"Numerous trees and power lines were blown down.","The middle part of June was unusually stormy across the area. Numerous rounds of strong to severe storms impacted the region with multiple squall lines that produced severe winds as well as supercells that produced large hail and tornadoes.  Heavy rain also occurred over a multi-day period, which saturated the ground and led to some instances of flash flooding.  ||The synoptic pattern featured well above average 250 mb zonal wind anomalies, which were traceable back to an active subtropical jet stream.  Greater than average instability was also present, in part due to anomalously warm Gulf of Mexico SSTs.  This combination of above average shear from the active subtropical jet and above average instability from the warmer than average SSTs provided a synoptic environment favorable for severe weather as upper level shortwaves moving through the area.  This pattern persisted for many days, leading to an unusually large amount of severe weather.",185
1111566,WASHINGTON CO.,VERNON,06/16/2023,855,Thunderstorm Wind,50.00, ,0,0,0,0,FL,CST-6,EG,181174,C,133,TAE,0,0,Public, , , ,0,N,0,N,VERNON,06/16/2023,855,30.62,-85.71,30.62,-85.71,"A tree was blown down in Vernon.","The middle part of June was unusually stormy across the area. Numerous rounds of strong to severe storms impacted the region with multiple squall lines that produced severe winds as well as supercells that produced large hail and tornadoes.  Heavy rain also occurred over a multi-day period, which saturated the ground and led to some instances of flash flooding.  ||The synoptic pattern featured well above average 250 mb zonal wind anomalies, which were traceable back to an active subtropical jet stream.  Greater than average instability was also present, in part due to anomalously warm Gulf of Mexico SSTs.  This combination of above average shear from the active subtropical jet and above average instability from the warmer than average SSTs provided a synoptic environment favorable for severe weather as upper level shortwaves moving through the area.  This pattern persisted for many days, leading to an unusually large amount of severe weather.",186
1111567,BAY CO.,WESTBAY,06/16/2023,858,Thunderstorm Wind,58.00, ,0,0,0,0,FL,CST-6,MG,181174,C,5,TAE,0,0,ASOS, , , ,5,NE,5,NE,WESTBAY,06/16/2023,858,30.35,-85.8,30.35,-85.8,"KECP gusted to 58 knots.","The middle part of June was unusually stormy across the area. Numerous rounds of strong to severe storms impacted the region with multiple squall lines that produced severe winds as well as supercells that produced large hail and tornadoes.  Heavy rain also occurred over a multi-day period, which saturated the ground and led to some instances of flash flooding.  ||The synoptic pattern featured well above average 250 mb zonal wind anomalies, which were traceable back to an active subtropical jet stream.  Greater than average instability was also present, in part due to anomalously warm Gulf of Mexico SSTs.  This combination of above average shear from the active subtropical jet and above average instability from the warmer than average SSTs provided a synoptic environment favorable for severe weather as upper level shortwaves moving through the area.  This pattern persisted for many days, leading to an unusually large amount of severe weather.",187
1111568,WASHINGTON CO.,WAUSAU,06/16/2023,900,Thunderstorm Wind,60.00, ,0,0,10000,0,FL,CST-6,EG,181174,C,133,TAE,0,0,Emergency Manager, , , ,1,W,1,W,WAUSAU,06/16/2023,900,30.63,-85.59,30.63,-85.59,"Several downed trees and power lines were reported along with a damage to a house.","The middle part of June was unusually stormy across the area. Numerous rounds of strong to severe storms impacted the region with multiple squall lines that produced severe winds as well as supercells that produced large hail and tornadoes.  Heavy rain also occurred over a multi-day period, which saturated the ground and led to some instances of flash flooding.  ||The synoptic pattern featured well above average 250 mb zonal wind anomalies, which were traceable back to an active subtropical jet stream.  Greater than average instability was also present, in part due to anomalously warm Gulf of Mexico SSTs.  This combination of above average shear from the active subtropical jet and above average instability from the warmer than average SSTs provided a synoptic environment favorable for severe weather as upper level shortwaves moving through the area.  This pattern persisted for many days, leading to an unusually large amount of severe weather.",188
1111569,BAY CO.,(PFN)PANAMA CITY ARPT,06/16/2023,909,Thunderstorm Wind,51.00, ,0,0,0,0,FL,CST-6,MG,181174,C,5,TAE,0,0,Mesonet, , , ,2,WSW,2,WSW,(PFN)PANAMA CITY ARPT,06/16/2023,909,30.19,-85.72,30.19,-85.72,"The Gulf Coast State College WeatherSTEM gusted to 51 knots.","The middle part of June was unusually stormy across the area. Numerous rounds of strong to severe storms impacted the region with multiple squall lines that produced severe winds as well as supercells that produced large hail and tornadoes.  Heavy rain also occurred over a multi-day period, which saturated the ground and led to some instances of flash flooding.  ||The synoptic pattern featured well above average 250 mb zonal wind anomalies, which were traceable back to an active subtropical jet stream.  Greater than average instability was also present, in part due to anomalously warm Gulf of Mexico SSTs.  This combination of above average shear from the active subtropical jet and above average instability from the warmer than average SSTs provided a synoptic environment favorable for severe weather as upper level shortwaves moving through the area.  This pattern persisted for many days, leading to an unusually large amount of severe weather.",189
1111570,BAY CO.,LYNN HAVEN,06/16/2023,910,Thunderstorm Wind,65.00, ,0,0,0,0,FL,CST-6,MG,181174,C,5,TAE,0,0,Mesonet, , , ,2,SSW,2,SSW,LYNN HAVEN,06/16/2023,910,30.21,-85.65,30.21,-85.65,"The Lake Marin Ambient station gusted to 75 mph.","The middle part of June was unusually stormy across the area. Numerous rounds of strong to severe storms impacted the region with multiple squall lines that produced severe winds as well as supercells that produced large hail and tornadoes.  Heavy rain also occurred over a multi-day period, which saturated the ground and led to some instances of flash flooding.  ||The synoptic pattern featured well above average 250 mb zonal wind anomalies, which were traceable back to an active subtropical jet stream.  Greater than average instability was also present, in part due to anomalously warm Gulf of Mexico SSTs.  This combination of above average shear from the active subtropical jet and above average instability from the warmer than average SSTs provided a synoptic environment favorable for severe weather as upper level shortwaves moving through the area.  This pattern persisted for many days, leading to an unusually large amount of severe weather.",190
1111571,BAY CO.,(PFN)PANAMA CITY ARPT,06/16/2023,913,Thunderstorm Wind,55.00, ,0,0,10000,0,FL,CST-6,EG,181174,C,5,TAE,0,0,Public, , , ,1,W,1,W,(PFN)PANAMA CITY ARPT,06/16/2023,913,30.2,-85.69,30.2,-85.69,"Roof damage was reported in the St Andrews area.","The middle part of June was unusually stormy across the area. Numerous rounds of strong to severe storms impacted the region with multiple squall lines that produced severe winds as well as supercells that produced large hail and tornadoes.  Heavy rain also occurred over a multi-day period, which saturated the ground and led to some instances of flash flooding.  ||The synoptic pattern featured well above average 250 mb zonal wind anomalies, which were traceable back to an active subtropical jet stream.  Greater than average instability was also present, in part due to anomalously warm Gulf of Mexico SSTs.  This combination of above average shear from the active subtropical jet and above average instability from the warmer than average SSTs provided a synoptic environment favorable for severe weather as upper level shortwaves moving through the area.  This pattern persisted for many days, leading to an unusually large amount of severe weather.",191
1111577,BAY CO.,FOUNTAIN,06/16/2023,915,Thunderstorm Wind,61.00, ,0,0,0,0,FL,CST-6,EG,181174,C,5,TAE,0,0,Public, , , ,1,N,1,N,FOUNTAIN,06/16/2023,915,30.48,-85.42,30.48,-85.42,"The public estimated wind gusts of 70 mph with trees blown down.","The middle part of June was unusually stormy across the area. Numerous rounds of strong to severe storms impacted the region with multiple squall lines that produced severe winds as well as supercells that produced large hail and tornadoes.  Heavy rain also occurred over a multi-day period, which saturated the ground and led to some instances of flash flooding.  ||The synoptic pattern featured well above average 250 mb zonal wind anomalies, which were traceable back to an active subtropical jet stream.  Greater than average instability was also present, in part due to anomalously warm Gulf of Mexico SSTs.  This combination of above average shear from the active subtropical jet and above average instability from the warmer than average SSTs provided a synoptic environment favorable for severe weather as upper level shortwaves moving through the area.  This pattern persisted for many days, leading to an unusually large amount of severe weather.",192
1111576,BAY CO.,BAYOU GEORGE,06/16/2023,915,Thunderstorm Wind,63.00, ,0,0,0,0,FL,CST-6,MG,181174,C,5,TAE,0,0,Mesonet, , , ,2,SE,2,SE,BAYOU GEORGE,06/16/2023,915,30.24,-85.52,30.24,-85.52,"A Davis weather station DVI01033 gusted to 63 knots.","The middle part of June was unusually stormy across the area. Numerous rounds of strong to severe storms impacted the region with multiple squall lines that produced severe winds as well as supercells that produced large hail and tornadoes.  Heavy rain also occurred over a multi-day period, which saturated the ground and led to some instances of flash flooding.  ||The synoptic pattern featured well above average 250 mb zonal wind anomalies, which were traceable back to an active subtropical jet stream.  Greater than average instability was also present, in part due to anomalously warm Gulf of Mexico SSTs.  This combination of above average shear from the active subtropical jet and above average instability from the warmer than average SSTs provided a synoptic environment favorable for severe weather as upper level shortwaves moving through the area.  This pattern persisted for many days, leading to an unusually large amount of severe weather.",193
1111578,BAY CO.,(PAM)TYNDALL AFB,06/16/2023,917,Thunderstorm Wind,51.00, ,0,0,0,0,FL,CST-6,MG,181174,C,5,TAE,0,0,AWOS, , , ,0,N,0,N,(PAM)TYNDALL AFB,06/16/2023,917,30.07,-85.57,30.07,-85.57,"KPAM gusted to 51 knots.","The middle part of June was unusually stormy across the area. Numerous rounds of strong to severe storms impacted the region with multiple squall lines that produced severe winds as well as supercells that produced large hail and tornadoes.  Heavy rain also occurred over a multi-day period, which saturated the ground and led to some instances of flash flooding.  ||The synoptic pattern featured well above average 250 mb zonal wind anomalies, which were traceable back to an active subtropical jet stream.  Greater than average instability was also present, in part due to anomalously warm Gulf of Mexico SSTs.  This combination of above average shear from the active subtropical jet and above average instability from the warmer than average SSTs provided a synoptic environment favorable for severe weather as upper level shortwaves moving through the area.  This pattern persisted for many days, leading to an unusually large amount of severe weather.",194
1111579,BAY CO.,SPRINGFIELD,06/16/2023,917,Thunderstorm Wind,63.00, ,0,0,0,0,FL,CST-6,MG,181174,C,5,TAE,0,0,Mesonet, , , ,0,N,0,N,SPRINGFIELD,06/16/2023,917,30.16,-85.6,30.16,-85.6,"An Ambient station gusted to 63 knots.","The middle part of June was unusually stormy across the area. Numerous rounds of strong to severe storms impacted the region with multiple squall lines that produced severe winds as well as supercells that produced large hail and tornadoes.  Heavy rain also occurred over a multi-day period, which saturated the ground and led to some instances of flash flooding.  ||The synoptic pattern featured well above average 250 mb zonal wind anomalies, which were traceable back to an active subtropical jet stream.  Greater than average instability was also present, in part due to anomalously warm Gulf of Mexico SSTs.  This combination of above average shear from the active subtropical jet and above average instability from the warmer than average SSTs provided a synoptic environment favorable for severe weather as upper level shortwaves moving through the area.  This pattern persisted for many days, leading to an unusually large amount of severe weather.",195
1111580,BAY CO.,PARKER,06/16/2023,919,Thunderstorm Wind,50.00, ,0,0,0,0,FL,CST-6,MG,181174,C,5,TAE,0,0,Mesonet, , , ,2,ESE,2,ESE,PARKER,06/16/2023,919,30.12,-85.57,30.12,-85.57,"An Ambient station gusted to 50 knots.","The middle part of June was unusually stormy across the area. Numerous rounds of strong to severe storms impacted the region with multiple squall lines that produced severe winds as well as supercells that produced large hail and tornadoes.  Heavy rain also occurred over a multi-day period, which saturated the ground and led to some instances of flash flooding.  ||The synoptic pattern featured well above average 250 mb zonal wind anomalies, which were traceable back to an active subtropical jet stream.  Greater than average instability was also present, in part due to anomalously warm Gulf of Mexico SSTs.  This combination of above average shear from the active subtropical jet and above average instability from the warmer than average SSTs provided a synoptic environment favorable for severe weather as upper level shortwaves moving through the area.  This pattern persisted for many days, leading to an unusually large amount of severe weather.",196
1111581,BAY CO.,YOUNGSTOWN,06/16/2023,920,Thunderstorm Wind,65.00, ,0,0,10000,0,FL,CST-6,EG,181174,C,5,TAE,0,0,Public, , , ,1,NW,1,NW,YOUNGSTOWN,06/16/2023,920,30.37,-85.44,30.37,-85.44,"A window was blown out in Youngstown with siding damage as well.","The middle part of June was unusually stormy across the area. Numerous rounds of strong to severe storms impacted the region with multiple squall lines that produced severe winds as well as supercells that produced large hail and tornadoes.  Heavy rain also occurred over a multi-day period, which saturated the ground and led to some instances of flash flooding.  ||The synoptic pattern featured well above average 250 mb zonal wind anomalies, which were traceable back to an active subtropical jet stream.  Greater than average instability was also present, in part due to anomalously warm Gulf of Mexico SSTs.  This combination of above average shear from the active subtropical jet and above average instability from the warmer than average SSTs provided a synoptic environment favorable for severe weather as upper level shortwaves moving through the area.  This pattern persisted for many days, leading to an unusually large amount of severe weather.",197
1111582,BAY CO.,MAGNOLIA BEACH,06/16/2023,920,Thunderstorm Wind,55.00, ,0,0,0,0,FL,CST-6,MG,181174,C,5,TAE,0,0,Mesonet, , , ,3,NNW,3,NNW,MAGNOLIA BEACH,06/16/2023,920,30.19,-85.73,30.19,-85.73,"The Gulf Coast State College WeatherSTEM gusted to 55 knots.","The middle part of June was unusually stormy across the area. Numerous rounds of strong to severe storms impacted the region with multiple squall lines that produced severe winds as well as supercells that produced large hail and tornadoes.  Heavy rain also occurred over a multi-day period, which saturated the ground and led to some instances of flash flooding.  ||The synoptic pattern featured well above average 250 mb zonal wind anomalies, which were traceable back to an active subtropical jet stream.  Greater than average instability was also present, in part due to anomalously warm Gulf of Mexico SSTs.  This combination of above average shear from the active subtropical jet and above average instability from the warmer than average SSTs provided a synoptic environment favorable for severe weather as upper level shortwaves moving through the area.  This pattern persisted for many days, leading to an unusually large amount of severe weather.",198
1111583,CALHOUN CO.,SHUMAN FERRY,06/16/2023,930,Thunderstorm Wind,50.00, ,0,0,0,0,FL,CST-6,EG,181174,C,13,TAE,0,0,Law Enforcement, , , ,1,S,1,S,SHUMAN FERRY,06/16/2023,930,30.48,-85.14,30.48,-85.14,"A tree was blown down on NW County Road 275.","The middle part of June was unusually stormy across the area. Numerous rounds of strong to severe storms impacted the region with multiple squall lines that produced severe winds as well as supercells that produced large hail and tornadoes.  Heavy rain also occurred over a multi-day period, which saturated the ground and led to some instances of flash flooding.  ||The synoptic pattern featured well above average 250 mb zonal wind anomalies, which were traceable back to an active subtropical jet stream.  Greater than average instability was also present, in part due to anomalously warm Gulf of Mexico SSTs.  This combination of above average shear from the active subtropical jet and above average instability from the warmer than average SSTs provided a synoptic environment favorable for severe weather as upper level shortwaves moving through the area.  This pattern persisted for many days, leading to an unusually large amount of severe weather.",199
1111584,CALHOUN CO.,CHIPOLA,06/16/2023,935,Thunderstorm Wind,50.00, ,0,0,0,0,FL,CST-6,EG,181174,C,13,TAE,0,0,Law Enforcement, , , ,1,NW,1,NW,CHIPOLA,06/16/2023,935,30.51,-85.12,30.51,-85.12,"A tree was blown down onto Highway 71 near Ashley Shiver Road.","The middle part of June was unusually stormy across the area. Numerous rounds of strong to severe storms impacted the region with multiple squall lines that produced severe winds as well as supercells that produced large hail and tornadoes.  Heavy rain also occurred over a multi-day period, which saturated the ground and led to some instances of flash flooding.  ||The synoptic pattern featured well above average 250 mb zonal wind anomalies, which were traceable back to an active subtropical jet stream.  Greater than average instability was also present, in part due to anomalously warm Gulf of Mexico SSTs.  This combination of above average shear from the active subtropical jet and above average instability from the warmer than average SSTs provided a synoptic environment favorable for severe weather as upper level shortwaves moving through the area.  This pattern persisted for many days, leading to an unusually large amount of severe weather.",200
1111599,GULF CO.,WEWAHITCHKA,06/16/2023,940,Thunderstorm Wind,50.00, ,0,0,0,0,FL,CST-6,EG,181174,C,45,TAE,0,0,Public, , , ,1,NW,1,NW,WEWAHITCHKA,06/16/2023,940,30.12,-85.2,30.12,-85.2,"Trees were blown down.","The middle part of June was unusually stormy across the area. Numerous rounds of strong to severe storms impacted the region with multiple squall lines that produced severe winds as well as supercells that produced large hail and tornadoes.  Heavy rain also occurred over a multi-day period, which saturated the ground and led to some instances of flash flooding.  ||The synoptic pattern featured well above average 250 mb zonal wind anomalies, which were traceable back to an active subtropical jet stream.  Greater than average instability was also present, in part due to anomalously warm Gulf of Mexico SSTs.  This combination of above average shear from the active subtropical jet and above average instability from the warmer than average SSTs provided a synoptic environment favorable for severe weather as upper level shortwaves moving through the area.  This pattern persisted for many days, leading to an unusually large amount of severe weather.",201
1111600,GULF CO.,WHITE CITY,06/16/2023,948,Thunderstorm Wind,50.00, ,0,0,2000,0,FL,CST-6,EG,181174,C,45,TAE,0,0,Law Enforcement, , , ,5,NNE,5,NNE,WHITE CITY,06/16/2023,948,29.94,-85.19,29.94,-85.19,"Trees were blown down onto power lines on Highway 71 near the Five Acre Farm.","The middle part of June was unusually stormy across the area. Numerous rounds of strong to severe storms impacted the region with multiple squall lines that produced severe winds as well as supercells that produced large hail and tornadoes.  Heavy rain also occurred over a multi-day period, which saturated the ground and led to some instances of flash flooding.  ||The synoptic pattern featured well above average 250 mb zonal wind anomalies, which were traceable back to an active subtropical jet stream.  Greater than average instability was also present, in part due to anomalously warm Gulf of Mexico SSTs.  This combination of above average shear from the active subtropical jet and above average instability from the warmer than average SSTs provided a synoptic environment favorable for severe weather as upper level shortwaves moving through the area.  This pattern persisted for many days, leading to an unusually large amount of severe weather.",202
1111601,LIBERTY CO.,TELOGIA,06/16/2023,1050,Thunderstorm Wind,50.00, ,0,0,0,0,FL,EST-5,EG,181174,C,77,TAE,0,0,Law Enforcement, , , ,1,W,1,W,TELOGIA,06/16/2023,1050,30.35,-84.82,30.35,-84.82,"A few trees were blown down onto Highway 65.","The middle part of June was unusually stormy across the area. Numerous rounds of strong to severe storms impacted the region with multiple squall lines that produced severe winds as well as supercells that produced large hail and tornadoes.  Heavy rain also occurred over a multi-day period, which saturated the ground and led to some instances of flash flooding.  ||The synoptic pattern featured well above average 250 mb zonal wind anomalies, which were traceable back to an active subtropical jet stream.  Greater than average instability was also present, in part due to anomalously warm Gulf of Mexico SSTs.  This combination of above average shear from the active subtropical jet and above average instability from the warmer than average SSTs provided a synoptic environment favorable for severe weather as upper level shortwaves moving through the area.  This pattern persisted for many days, leading to an unusually large amount of severe weather.",203
1111602,FRANKLIN CO.,EASTPOINT,06/16/2023,1115,Thunderstorm Wind,53.00, ,0,0,0,0,FL,EST-5,MG,181174,C,37,TAE,0,0,Mesonet, , , ,6,S,6,S,EASTPOINT,06/16/2023,1115,29.67,-84.86,29.67,-84.86,"The St George Island WeatherFlow station gusted to 61 mph.","The middle part of June was unusually stormy across the area. Numerous rounds of strong to severe storms impacted the region with multiple squall lines that produced severe winds as well as supercells that produced large hail and tornadoes.  Heavy rain also occurred over a multi-day period, which saturated the ground and led to some instances of flash flooding.  ||The synoptic pattern featured well above average 250 mb zonal wind anomalies, which were traceable back to an active subtropical jet stream.  Greater than average instability was also present, in part due to anomalously warm Gulf of Mexico SSTs.  This combination of above average shear from the active subtropical jet and above average instability from the warmer than average SSTs provided a synoptic environment favorable for severe weather as upper level shortwaves moving through the area.  This pattern persisted for many days, leading to an unusually large amount of severe weather.",204
1111603,WAKULLA CO.,SHADEVILLE,06/16/2023,1130,Thunderstorm Wind,55.00, ,0,0,5000,0,FL,EST-5,EG,181174,C,129,TAE,0,0,Emergency Manager, , , ,1,NW,1,NW,SHADEVILLE,06/16/2023,1130,30.2,-84.31,30.2,-84.31,"Multiple trees and power lines were blown down in the county.","The middle part of June was unusually stormy across the area. Numerous rounds of strong to severe storms impacted the region with multiple squall lines that produced severe winds as well as supercells that produced large hail and tornadoes.  Heavy rain also occurred over a multi-day period, which saturated the ground and led to some instances of flash flooding.  ||The synoptic pattern featured well above average 250 mb zonal wind anomalies, which were traceable back to an active subtropical jet stream.  Greater than average instability was also present, in part due to anomalously warm Gulf of Mexico SSTs.  This combination of above average shear from the active subtropical jet and above average instability from the warmer than average SSTs provided a synoptic environment favorable for severe weather as upper level shortwaves moving through the area.  This pattern persisted for many days, leading to an unusually large amount of severe weather.",205
1111604,TAYLOR CO.,PINLAND,06/16/2023,1221,Thunderstorm Wind,50.00, ,0,0,0,0,FL,EST-5,EG,181174,C,123,TAE,0,0,911 Call Center, , , ,4,WSW,4,WSW,PINLAND,06/16/2023,1221,29.98,-83.58,29.98,-83.58,"A couple of trees were blown down along Beach Road.","The middle part of June was unusually stormy across the area. Numerous rounds of strong to severe storms impacted the region with multiple squall lines that produced severe winds as well as supercells that produced large hail and tornadoes.  Heavy rain also occurred over a multi-day period, which saturated the ground and led to some instances of flash flooding.  ||The synoptic pattern featured well above average 250 mb zonal wind anomalies, which were traceable back to an active subtropical jet stream.  Greater than average instability was also present, in part due to anomalously warm Gulf of Mexico SSTs.  This combination of above average shear from the active subtropical jet and above average instability from the warmer than average SSTs provided a synoptic environment favorable for severe weather as upper level shortwaves moving through the area.  This pattern persisted for many days, leading to an unusually large amount of severe weather.",206
1111605,DIXIE CO.,EUGENE,06/16/2023,1300,Thunderstorm Wind,50.00, ,0,0,2000,0,FL,EST-5,EG,181174,C,29,TAE,0,0,Emergency Manager, , , ,2,E,2,E,EUGENE,06/16/2023,1300,29.61,-83.04,29.61,-83.04,"Power lines were blown down along Highway 19 between Old Town and Cross City.","The middle part of June was unusually stormy across the area. Numerous rounds of strong to severe storms impacted the region with multiple squall lines that produced severe winds as well as supercells that produced large hail and tornadoes.  Heavy rain also occurred over a multi-day period, which saturated the ground and led to some instances of flash flooding.  ||The synoptic pattern featured well above average 250 mb zonal wind anomalies, which were traceable back to an active subtropical jet stream.  Greater than average instability was also present, in part due to anomalously warm Gulf of Mexico SSTs.  This combination of above average shear from the active subtropical jet and above average instability from the warmer than average SSTs provided a synoptic environment favorable for severe weather as upper level shortwaves moving through the area.  This pattern persisted for many days, leading to an unusually large amount of severe weather.",207
